IDtag,RTC_time,,temp,humidity,loadCell,vbat,ElecCond 
200,16:41_4/27,,10.69,87.33,0.240437,3.8,
200,16:51_4/27,,10.58,87.3,0.240282,3.8,
200,16:56_4/27,,10.49,87.47,0.240072,3.8,
200,17:1_4/27,,10.52,87.49,0.240218,3.8,
200,17:6_4/27,,10.48,87.57,0.240185,3.8,
200,17:11_4/27,,10.5,87.44,0.240134,3.8,
200,17:16_4/27,,10.53,87.81,0.240024,3.8,
200,17:21_4/27,,10.54,87.77,0.24003,3.8,
200,17:26_4/27,,10.54,87.7,0.240139,3.8,
200,17:31_4/27,,10.58,87.72,0.240196,3.8,
200,17:36_4/27,,10.49,87.73,0.240135,3.8,
200,17:41_4/27,,10.43,87.83,0.240198,3.8,
200,17:46_4/27,,10.48,87.62,0.240517,3.8,
200,17:51_4/27,,10.5,87.78,0.240375,3.8,
200,17:56_4/27,,10.53,87.71,0.240507,3.8,
200,18:1_4/27,,10.46,87.73,0.240398,3.8,
200,18:6_4/27,,10.45,87.89,0.240736,3.8,
200,18:11_4/27,,10.46,87.94,0.240243,3.8,
200,18:16_4/27,,10.46,87.96,0.240356,3.8,
200,18:21_4/27,,10.46,88.01,0.240175,3.8,
200,18:26_4/27,,10.51,88.1,0.240209,3.8,
200,18:36_4/27,,10.48,88.02,0.240528,3.8,
200,18:41_4/27,,10.49,88.11,0.24031,3.8,
200,18:46_4/27,,10.51,88.09,0.240342,3.8,
200,18:51_4/27,,10.42,88.05,0.240246,3.8,
200,19:1_4/27,,10.23,88.14,0.240268,3.8,
200,19:6_4/27,,10.17,88.24,0.240164,3.8,
200,19:11_4/27,,10.1,88.31,0.240287,3.8,
200,19:16_4/27,,10.09,88.38,0.240374,3.8,
200,19:21_4/27,,10.09,88.45,0.24037,3.8,
200,19:26_4/27,,10.05,88.56,0.240408,3.8,
200,19:31_4/27,,10.03,88.66,0.240197,3.8,
200,19:36_4/27,,9.99,88.73,0.240197,3.8,
200,19:41_4/27,,9.95,88.75,0.240373,3.8,
200,19:46_4/27,,9.92,88.77,0.240364,3.8,
200,19:51_4/27,,9.91,88.84,0.24045,3.8,
200,19:56_4/27,,9.92,88.99,0.240597,3.8,
200,20:1_4/27,,9.96,89.03,0.240508,3.8,
200,20:6_4/27,,9.92,89.01,0.240246,3.8,
200,20:16_4/27,,9.93,89.1,0.240148,3.8,
200,20:21_4/27,,9.93,89.12,0.240676,3.8,
200,20:26_4/27,,9.94,89.2,0.24055,3.8,
200,20:31_4/27,,9.9,89.21,0.240436,3.8,
200,20:36_4/27,,9.83,89.25,0.240284,3.8,
200,20:41_4/27,,9.77,89.3,0.240425,3.8,
200,20:46_4/27,,9.73,89.35,0.240271,3.8,
200,20:51_4/27,,9.75,89.48,0.240514,3.8,
200,20:56_4/27,,9.85,89.59,0.240429,3.8,
200,21:1_4/27,,9.87,89.57,0.240422,3.8,
200,21:6_4/27,,9.82,89.55,0.240382,3.8,
200,21:11_4/27,,9.78,89.6,0.240447,3.8,
200,21:16_4/27,,9.68,89.63,0.240654,3.8,
200,21:21_4/27,,9.61,89.67,0.240456,3.8,
200,21:26_4/27,,9.56,89.78,0.240449,3.8,
200,21:31_4/27,,9.57,89.83,0.240451,3.8,
200,21:36_4/27,,9.56,89.78,0.240453,3.8,
200,21:46_4/27,,9.41,89.84,0.240552,3.8,
200,21:51_4/27,,9.4,89.89,0.240585,3.8,
200,21:56_4/27,,9.39,89.91,0.240619,3.8,
200,22:1_4/27,,9.43,90,0.240533,3.8,
200,22:6_4/27,,9.4,90.02,0.240634,3.8,
200,22:11_4/27,,9.36,90.09,0.240653,3.8,
200,22:16_4/27,,9.31,90.13,0.240657,3.8,
200,22:21_4/27,,9.14,90.03,0.240699,3.8,
200,22:26_4/27,,9.13,90.17,0.24072,3.8,
200,22:31_4/27,,9.17,90.2,0.240769,3.8,
200,22:36_4/27,,9.13,90.22,0.24078,3.8,
200,22:41_4/27,,9.09,90.27,0.240719,3.8,
200,22:46_4/27,,9.09,90.29,0.240837,3.8,
200,22:51_4/27,,9.14,90.4,0.241006,3.8,
200,22:56_4/27,,9.21,90.39,0.240905,3.8,
200,23:1_4/27,,9.26,90.49,0.241029,3.8,
200,23:6_4/27,,9.32,90.51,0.240986,3.8,
200,23:11_4/27,,9.34,90.51,0.241006,3.8,
200,23:16_4/27,,9.37,90.54,0.241019,3.8,
200,23:21_4/27,,9.39,90.59,0.240963,3.8,
200,23:26_4/27,,9.4,90.59,0.240917,3.8,
200,23:31_4/27,,9.42,90.63,0.240939,3.8,
200,23:36_4/27,,9.4,90.62,0.241018,3.8,
200,23:41_4/27,,9.39,90.65,0.241048,3.8,
200,23:46_4/27,,9.4,90.7,0.2411,3.8,
200,23:51_4/27,,9.4,90.73,0.240953,3.8,
200,0:1_4/28,,9.44,90.78,0.241031,3.8,
200,0:6_4/28,,9.46,90.84,0.241012,3.8,
200,0:11_4/28,,9.52,90.89,0.241075,3.8,
200,0:16_4/28,,9.57,90.88,0.241084,3.8,
200,0:21_4/28,,9.58,90.89,0.241049,3.8,
200,0:26_4/28,,9.59,90.92,0.241128,3.8,
200,0:31_4/28,,9.56,90.91,0.24108,3.8,
200,0:36_4/28,,9.56,90.95,0.241118,3.8,
200,0:41_4/28,,9.55,90.96,0.240963,3.8,
200,0:46_4/28,,9.52,91,0.241072,3.8,
200,0:51_4/28,,9.54,91.05,0.24112,3.8,
200,0:56_4/28,,9.56,91.1,0.240926,3.8,
200,1:1_4/28,,9.63,91.11,0.241061,3.8,
200,1:6_4/28,,9.66,91.13,0.240983,3.8,
200,1:11_4/28,,9.68,91.1,0.240976,3.8,
200,1:16_4/28,,9.66,91.1,0.24097,3.8,
200,1:21_4/28,,9.61,91.09,0.240899,3.8,
200,1:26_4/28,,9.5,91.1,0.24083,3.8,
200,1:31_4/28,,9.38,91.11,0.240906,3.8,
200,1:36_4/28,,9.28,91.12,0.240919,3.8,
200,1:41_4/28,,9.23,91.17,0.241066,3.8,
200,1:46_4/28,,9.21,91.19,0.241007,3.8,
200,1:51_4/28,,9.17,91.22,0.240978,3.8,
200,1:56_4/28,,9.16,91.26,0.241006,3.8,
200,2:1_4/28,,9.13,91.28,0.24113,3.8,
200,2:6_4/28,,9.1,91.32,0.241059,3.8,
200,2:11_4/28,,9.02,91.3,0.241306,3.8,
200,2:16_4/28,,9.02,91.38,0.241307,3.8,
200,2:21_4/28,,9,91.39,0.241256,3.8,
200,2:26_4/28,,8.97,91.41,0.241354,3.8,
200,2:31_4/28,,8.94,91.47,0.24137,3.8,
200,2:36_4/28,,8.93,91.5,0.241401,3.8,
200,2:41_4/28,,8.91,91.52,0.241351,3.8,
200,2:46_4/28,,8.83,91.51,0.24133,3.8,
200,2:51_4/28,,8.8,91.55,0.241172,3.8,
200,2:56_4/28,,8.74,91.62,0.241403,3.8,
200,3:1_4/28,,8.73,91.62,0.241419,3.8,
200,3:6_4/28,,8.7,91.62,0.241449,3.8,
200,3:11_4/28,,8.67,91.66,0.241656,3.8,
200,3:16_4/28,,8.64,91.69,0.24158,3.8,
200,3:21_4/28,,8.63,91.7,0.241576,3.8,
200,3:26_4/28,,8.58,91.75,0.241454,3.8,
200,3:31_4/28,,8.59,91.81,0.241553,3.8,
200,3:36_4/28,,8.58,91.84,0.241417,3.8,
200,3:41_4/28,,8.58,91.8,0.24202,3.8,
200,3:46_4/28,,8.66,91.92,0.242006,3.8,
200,3:51_4/28,,8.68,91.84,0.24164,3.8,
200,4:1_4/28,,8.6,91.88,0.241739,3.8,
200,4:6_4/28,,8.55,91.92,0.242256,3.8,
200,4:11_4/28,,8.52,91.92,0.241662,3.8,
200,4:16_4/28,,8.51,91.91,0.241686,3.8,
200,4:21_4/28,,8.45,91.93,0.241813,3.8,
200,4:31_4/28,,7.97,91.73,0.241939,3.8,
200,4:41_4/28,,7.66,91.86,0.242098,3.8,
200,4:46_4/28,,7.79,91.99,0.242141,3.8,
200,4:51_4/28,,7.87,92.01,0.24211,3.8,
200,5:1_4/28,,7.79,92,0.24231,3.8,
200,5:6_4/28,,7.78,92.03,0.242256,3.8,
200,5:11_4/28,,7.79,92.07,0.242393,3.8,
200,5:16_4/28,,7.8,92.09,0.242325,3.8,
200,5:21_4/28,,7.83,92.13,0.24229,3.8,
200,5:26_4/28,,7.86,92.14,0.242227,3.8,
200,5:31_4/28,,7.9,92.19,0.242454,3.8,
200,5:36_4/28,,7.96,92.22,0.242377,3.8,
200,5:41_4/28,,7.95,92.21,0.24225,3.8,
200,5:46_4/28,,7.93,92.22,0.2422,3.8,
200,5:51_4/28,,7.88,92.24,0.242433,3.8,
200,5:56_4/28,,7.88,92.26,0.242202,3.8,
200,6:1_4/28,,7.91,92.33,0.242482,3.8,
200,6:6_4/28,,7.96,92.36,0.242421,3.8,
200,6:11_4/28,,8.04,92.39,0.242403,3.8,
200,6:16_4/28,,8.05,92.38,0.24232,3.8,
200,6:21_4/28,,8.06,92.4,0.242376,3.8,
200,6:26_4/28,,8.12,92.45,0.242528,3.8,
200,6:31_4/28,,8.17,92.46,0.242415,3.8,
200,6:36_4/28,,8.25,92.49,0.242343,3.8,
200,6:41_4/28,,8.27,92.52,0.242461,3.8,
200,6:46_4/28,,8.31,92.51,0.242443,3.8,
200,6:51_4/28,,8.31,92.51,0.242338,3.8,
200,6:56_4/28,,8.37,92.5,0.242253,3.8,
200,7:1_4/28,,8.4,92.53,0.242371,3.8,
200,7:6_4/28,,8.42,92.54,0.242289,3.8,
200,7:11_4/28,,8.51,92.54,0.242245,3.8,
200,7:16_4/28,,8.57,92.55,0.242193,3.8,
200,7:21_4/28,,8.66,92.53,0.24219,3.8,
200,7:26_4/28,,8.7,92.58,0.242187,3.8,
200,7:31_4/28,,8.75,92.59,0.242033,3.8,
200,7:36_4/28,,8.78,92.61,0.242119,3.8,
200,7:41_4/28,,8.82,92.66,0.242055,3.8,
200,7:46_4/28,,8.87,92.67,0.242001,3.8,
200,7:51_4/28,,8.91,92.58,0.241885,3.8,
200,7:56_4/28,,8.89,92.62,0.241981,3.8,
200,8:1_4/28,,8.96,92.66,0.241894,3.8,
200,8:6_4/28,,8.99,92.63,0.242106,3.8,
200,8:11_4/28,,9.08,92.63,0.241829,3.8,
200,8:16_4/28,,9.14,92.51,0.241734,3.8,
200,8:21_4/28,,9.23,92.47,0.241699,3.8,
200,8:26_4/28,,9.43,92.5,0.242029,3.8,
200,8:31_4/28,,9.38,92.48,0.241669,3.8,
200,8:36_4/28,,9.39,92.5,0.241404,3.8,
200,8:41_4/28,,9.39,92.47,0.241475,3.8,
200,8:46_4/28,,9.45,92.54,0.24154,3.8,
200,8:51_4/28,,9.6,92.54,0.241584,3.8,
200,8:56_4/28,,9.58,92.43,0.241774,3.8,
200,9:1_4/28,,9.69,92.46,0.241773,3.8,
200,9:6_4/28,,9.78,92.32,0.241704,3.8,
200,9:11_4/28,,9.9,92.38,0.241739,3.8,
200,9:16_4/28,,10.03,92.35,0.241909,3.8,
200,9:21_4/28,,10.05,92.29,0.241889,3.8,
200,9:26_4/28,,10.13,92.21,0.241784,3.8,
200,9:31_4/28,,10.3,92.15,0.241881,3.8,
200,9:36_4/28,,10.46,91.97,0.241847,3.8,
200,9:41_4/28,,10.71,91.88,0.241906,3.8,
200,9:46_4/28,,10.83,91.7,0.24216,3.8,
200,9:51_4/28,,10.93,91.75,0.242151,3.8,
200,9:56_4/28,,11.17,91.6,0.242508,3.8,
200,10:1_4/28,,11.35,91.5,0.242175,3.8,
200,10:6_4/28,,11.4,91.35,0.242506,3.8,
200,10:11_4/28,,11.31,91.17,0.242941,3.8,
200,10:16_4/28,,11.26,91.18,0.242409,3.8,
200,10:21_4/28,,11.32,91.24,0.24225,3.8,
200,10:26_4/28,,11.45,91.27,0.24189,3.8,
200,10:31_4/28,,11.57,91.14,0.241954,3.8,
200,10:36_4/28,,11.78,90.78,0.24234,3.8,
200,10:41_4/28,,12.15,90.43,0.242853,3.8,
200,10:46_4/28,,12.06,90.57,0.242437,3.8,
200,10:51_4/28,,12.05,90.66,0.242145,3.8,
200,10:56_4/28,,12.03,90.62,0.242094,3.8,
200,11:1_4/28,,11.93,90.47,0.241935,3.8,
200,11:6_4/28,,11.8,90.5,0.241796,3.8,
200,11:11_4/28,,11.84,90.45,0.242104,3.8,
200,11:16_4/28,,11.69,90.55,0.242723,3.8,
200,11:21_4/28,,11.62,90.54,0.2429,3.8,
200,11:26_4/28,,11.76,90.43,0.243186,3.8,
200,11:31_4/28,,11.91,90.26,0.24363,3.8,
200,11:36_4/28,,12.11,90.09,0.243692,3.8,
200,11:41_4/28,,12.26,89.86,0.24389,3.8,
200,11:46_4/28,,12.25,90.02,0.243534,3.8,
200,11:51_4/28,,12.01,90.15,0.243104,3.8,
200,11:56_4/28,,12,90.29,0.243127,3.8,
200,12:1_4/28,,12.02,90.03,0.243492,3.8,
200,12:6_4/28,,12.06,90.02,0.243598,3.8,
200,12:11_4/28,,12.21,90.03,0.243494,3.8,
200,12:16_4/28,,12.33,90,0.243239,3.8,
200,12:21_4/28,,12.54,89.93,0.243189,3.8,
200,12:26_4/28,,12.4,89.86,0.243164,3.8,
200,12:36_4/28,,12.03,90.03,0.242821,3.8,
200,12:41_4/28,,11.77,90.21,0.242268,3.8,
200,12:46_4/28,,10.68,89.6,0.242357,3.8,
200,12:51_4/28,,10.2,90.18,0.242481,3.8,
200,12:56_4/28,,10.13,90.43,0.242997,3.8,
200,13:1_4/28,,10.16,90.6,0.241631,3.8,
200,13:6_4/28,,10.21,90.7,0.241612,3.8,
200,13:11_4/28,,10.31,90.7,0.241882,3.8,
200,13:16_4/28,,10.36,90.58,0.241793,3.8,
200,13:21_4/28,,10.47,90.59,0.24188,3.8,
200,13:26_4/28,,10.57,90.41,0.242167,3.8,
200,13:31_4/28,,10.73,90.43,0.242488,3.8,
200,13:36_4/28,,10.97,90.43,0.243281,3.8,
200,13:41_4/28,,11.18,90.26,0.243628,3.8,
200,13:46_4/28,,11.48,90.24,0.243238,3.8,
200,13:51_4/28,,11.65,89.94,0.243767,3.8,
200,13:56_4/28,,11.74,89.83,0.244098,3.8,
200,14:1_4/28,,11.96,89.64,0.244407,3.8,
200,14:11_4/28,,12.64,88.96,0.245024,3.8,
200,14:16_4/28,,12.81,88.49,0.24567,3.8,
200,14:21_4/28,,12.84,88.22,0.245491,3.8,
200,14:26_4/28,,12.91,88.37,0.245146,3.8,
200,14:31_4/28,,13.25,88.38,0.2451,3.8,
200,14:36_4/28,,13.42,88.18,0.244898,3.8,
200,14:41_4/28,,13.55,87.93,0.244498,3.8,
200,14:46_4/28,,14.22,87.61,0.245101,3.8,
200,14:51_4/28,,13.88,87.87,0.243444,3.8,
200,14:56_4/28,,13.37,87.87,0.243242,3.8,
200,15:1_4/28,,13.07,88.01,0.243009,3.8,
200,15:6_4/28,,12.92,87.94,0.243345,3.8,
200,15:11_4/28,,12.71,87.86,0.242729,3.8,
200,15:16_4/28,,12.61,87.86,0.242552,3.8,
200,15:21_4/28,,12.61,87.98,0.242077,3.8,
200,15:26_4/28,,12.55,87.91,0.242144,3.8,
200,15:31_4/28,,12.55,88.15,0.24207,3.8,
200,15:36_4/28,,12.45,87.86,0.241602,3.8,
200,15:41_4/28,,12.17,87.96,0.242436,3.8,
200,15:46_4/28,,12.01,88.04,0.242358,3.8,
200,15:51_4/28,,11.87,88.23,0.242706,3.8,
200,16:1_4/28,,11.73,88.27,0.242122,3.8,
200,16:6_4/28,,11.59,88.25,0.242504,3.8,
200,16:11_4/28,,11.53,88.32,0.243339,3.8,
200,16:16_4/28,,11.62,88.38,0.242445,3.8,
200,16:21_4/28,,11.56,88.38,0.242768,3.8,
200,16:26_4/28,,11.55,88.53,0.242591,3.8,
200,16:31_4/28,,11.58,88.53,0.24229,3.8,
200,16:36_4/28,,11.48,88.5,0.242673,3.8,
200,16:41_4/28,,11.43,88.47,0.242736,3.8,
200,16:46_4/28,,11.4,88.64,0.242718,3.8,
200,16:51_4/28,,11.36,88.54,0.242452,3.8,
200,16:56_4/28,,11.38,88.6,0.242805,3.8,
200,17:1_4/28,,11.44,88.58,0.242688,3.8,
200,17:6_4/28,,11.52,88.55,0.242674,3.8,
200,17:11_4/28,,11.62,88.53,0.242581,3.8,
200,17:16_4/28,,11.77,88.6,0.242923,3.8,
200,17:21_4/28,,11.91,88.62,0.241899,3.8,
200,17:26_4/28,,12.01,88.64,0.243031,3.8,
200,17:31_4/28,,12.12,88.64,0.243026,3.8,
200,17:36_4/28,,12.2,88.51,0.243198,3.8,
200,17:41_4/28,,12.19,88.33,0.243178,3.8,
200,17:46_4/28,,12.08,88.34,0.242969,3.8,
200,17:51_4/28,,11.98,88.3,0.242744,3.8,
200,17:56_4/28,,11.96,88.36,0.242838,3.8,
200,18:1_4/28,,11.98,88.3,0.242672,3.8,
200,18:6_4/28,,12.11,88.53,0.24196,3.8,
200,18:11_4/28,,12.06,88.3,0.242461,3.8,
200,18:16_4/28,,11.99,88.41,0.242396,3.8,
200,18:21_4/28,,11.8,88.32,0.242278,3.8,
200,18:26_4/28,,11.76,88.32,0.242248,3.8,
200,18:31_4/28,,11.86,88.36,0.242121,3.8,
200,18:36_4/28,,11.92,88.36,0.242169,3.8,
200,18:46_4/28,,12,88.3,0.24181,3.8,
200,18:51_4/28,,12.03,88.34,0.241894,3.8,
200,18:56_4/28,,12.07,88.29,0.241828,3.8,
200,19:1_4/28,,12.14,87.93,0.242332,3.8,
200,19:6_4/28,,12.09,87.8,0.242331,3.8,
200,19:11_4/28,,12.08,87.81,0.242363,3.8,
200,19:16_4/28,,12.06,87.79,0.242164,3.8,
200,19:21_4/28,,12.02,87.78,0.242263,3.8,
200,19:26_4/28,,12,87.78,0.242026,3.8,
200,19:31_4/28,,12,87.78,0.241884,3.8,
200,19:36_4/28,,11.97,87.68,0.242005,3.8,
200,19:41_4/28,,11.96,87.67,0.241726,3.8,
200,19:46_4/28,,11.91,87.71,0.241592,3.8,
200,19:51_4/28,,11.86,87.64,0.241775,3.8,
200,19:56_4/28,,11.79,87.58,0.241558,3.8,
200,20:1_4/28,,11.7,87.62,0.24165,3.8,
200,20:6_4/28,,11.62,87.62,0.241731,3.8,
200,20:11_4/28,,11.55,87.68,0.24147,3.8,
200,20:16_4/28,,11.51,87.7,0.241501,3.8,
200,20:21_4/28,,11.46,87.73,0.241486,3.8,
200,20:26_4/28,,11.4,87.81,0.241398,3.8,
200,20:36_4/28,,11.08,88.04,0.24137,3.8,
200,20:41_4/28,,10.85,88.14,0.241241,3.8,
200,20:46_4/28,,10.69,88.28,0.241481,3.8,
200,20:51_4/28,,10.59,88.36,0.241514,3.8,
200,20:56_4/28,,10.51,88.45,0.24128,3.8,
200,21:1_4/28,,10.45,88.6,0.241293,3.8,
200,21:6_4/28,,10.39,88.74,0.241297,3.8,
200,21:11_4/28,,10.35,88.82,0.24103,3.8,
200,21:16_4/28,,10.32,88.9,0.241222,3.8,
200,21:21_4/28,,10.31,88.95,0.241329,3.8,
200,21:26_4/28,,10.32,89.02,0.241379,3.8,
200,21:31_4/28,,10.32,89.09,0.241229,3.8,
200,21:36_4/28,,10.3,89.14,0.241189,3.8,
200,21:41_4/28,,10.29,89.25,0.241224,3.8,
200,21:46_4/28,,10.36,89.33,0.241459,3.8,
200,21:51_4/28,,10.36,89.29,0.241193,3.8,
200,21:56_4/28,,10.32,89.25,0.241338,3.8,
200,22:1_4/28,,10.25,89.24,0.24112,3.8,
200,22:6_4/28,,10.21,89.25,0.241306,3.8,
200,22:11_4/28,,10.15,89.21,0.241298,3.8,
200,22:16_4/28,,10.11,89.23,0.241191,3.8,
200,22:21_4/28,,10.04,89.24,0.241456,3.8,
200,22:26_4/28,,9.95,89.22,0.241614,3.8,
200,22:31_4/28,,9.89,89.26,0.241194,3.8,
200,22:36_4/28,,9.85,89.3,0.241129,3.8,
200,22:41_4/28,,9.74,89.36,0.240975,3.8,
200,22:46_4/28,,9.73,89.39,0.241107,3.8,
200,22:51_4/28,,9.67,89.4,0.241336,3.8,
200,22:56_4/28,,9.63,89.39,0.241502,3.8,
200,23:1_4/28,,9.65,89.41,0.241425,3.8,
200,23:6_4/28,,9.65,89.37,0.241245,3.8,
200,23:11_4/28,,9.62,89.38,0.241026,3.8,
200,23:16_4/28,,9.59,89.4,0.241234,3.8,
200,23:21_4/28,,9.64,89.45,0.241187,3.8,
200,23:26_4/28,,9.68,89.44,0.240938,3.8,
200,23:31_4/28,,9.6,89.43,0.240854,3.8,
200,23:36_4/28,,9.5,89.5,0.240844,3.8,
200,23:41_4/28,,9.46,89.6,0.240826,3.8,
200,23:46_4/28,,9.44,89.69,0.240837,3.8,
200,23:51_4/28,,9.45,89.72,0.24079,3.8,
200,23:56_4/28,,9.34,89.72,0.240759,3.8,
200,0:1_4/29,,9.34,89.87,0.24067,3.8,
200,0:6_4/29,,9.35,89.92,0.240878,3.8,
200,0:11_4/29,,9.31,89.96,0.240755,3.8,
200,0:16_4/29,,9.32,90.06,0.240711,3.8,
200,0:21_4/29,,9.33,90.12,0.240697,3.8,
200,0:26_4/29,,9.33,90.18,0.240644,3.8,
200,0:31_4/29,,9.26,90.2,0.240605,3.8,
200,0:36_4/29,,9.19,90.26,0.240683,3.8,
200,0:41_4/29,,9.11,90.32,0.240658,3.8,
200,0:46_4/29,,8.99,90.36,0.240619,3.8,
200,0:51_4/29,,8.9,90.45,0.240713,3.8,
200,0:56_4/29,,8.82,90.5,0.240715,3.8,
200,1:1_4/29,,8.73,90.39,0.241035,3.8,
200,1:6_4/29,,8.67,90.42,0.241011,3.8,
200,1:11_4/29,,8.56,90.38,0.240961,3.8,
200,1:16_4/29,,8.4,90.42,0.241082,3.8,
200,1:21_4/29,,8.32,90.48,0.241068,3.8,
200,1:26_4/29,,8.17,90.4,0.2412,3.8,
200,1:31_4/29,,8.02,90.53,0.241256,3.8,
200,1:36_4/29,,8.05,90.63,0.241033,3.8,
200,1:41_4/29,,8.05,90.66,0.240991,3.8,
200,1:46_4/29,,8.03,90.67,0.241034,3.8,
200,1:51_4/29,,8.06,90.72,0.241086,3.8,
200,1:56_4/29,,8.1,90.74,0.241167,3.8,
200,2:1_4/29,,8.1,90.8,0.240935,3.8,
200,2:6_4/29,,8.13,90.87,0.241238,3.8,
200,2:11_4/29,,8.11,90.88,0.241015,3.8,
200,2:16_4/29,,8.06,90.92,0.241019,3.8,
200,2:21_4/29,,8,90.89,0.24098,3.8,
200,2:26_4/29,,7.97,90.93,0.241181,3.8,
200,2:31_4/29,,7.99,90.99,0.241174,3.8,
200,2:36_4/29,,8.03,91.09,0.241357,3.8,
200,2:41_4/29,,8.11,91.11,0.241312,3.8,
200,2:46_4/29,,8.15,91.1,0.241308,3.8,
200,2:51_4/29,,8.14,91.13,0.241397,3.8,
200,2:56_4/29,,8.17,91.15,0.241548,3.8,
200,3:1_4/29,,8.15,91.09,0.241453,3.8,
200,3:6_4/29,,8.1,91.11,0.241517,3.8,
200,3:11_4/29,,8.03,91.1,0.241287,3.8,
200,3:16_4/29,,8.01,91.14,0.241416,3.8,
200,3:21_4/29,,8,91.2,0.241477,3.8,
200,3:26_4/29,,7.97,91.2,0.241403,3.8,
200,3:31_4/29,,7.97,91.27,0.241361,3.8,
200,3:36_4/29,,7.96,91.29,0.241557,3.8,
200,3:41_4/29,,7.96,91.34,0.241514,3.8,
200,3:46_4/29,,7.99,91.37,0.241404,3.8,
200,3:51_4/29,,8.01,91.39,0.241479,3.8,
200,3:56_4/29,,8.02,91.45,0.241398,3.8,
200,4:1_4/29,,8.03,91.48,0.241519,3.8,
200,4:6_4/29,,8.04,91.52,0.241771,3.8,
200,4:11_4/29,,8.03,91.53,0.241657,3.8,
200,4:16_4/29,,7.99,91.54,0.241626,3.8,
200,4:21_4/29,,7.97,91.61,0.241604,3.8,
200,4:26_4/29,,7.95,91.61,0.241812,3.8,
200,4:31_4/29,,7.93,91.66,0.241649,3.8,
200,4:36_4/29,,7.91,91.7,0.241713,3.8,
200,4:41_4/29,,7.92,91.74,0.241628,3.8,
200,4:46_4/29,,7.98,91.84,0.241658,3.8,
200,4:51_4/29,,8,91.83,0.241762,3.8,
200,4:56_4/29,,8.01,91.82,0.241753,3.8,
200,5:1_4/29,,7.99,91.81,0.24169,3.8,
200,5:6_4/29,,7.98,91.89,0.241684,3.8,
200,5:11_4/29,,7.98,91.87,0.241737,3.8,
200,5:16_4/29,,7.98,91.89,0.241618,3.8,
200,5:21_4/29,,8,91.91,0.241688,3.8,
200,5:26_4/29,,7.97,91.92,0.241566,3.8,
200,5:31_4/29,,7.97,91.93,0.241677,3.8,
200,5:36_4/29,,7.98,91.99,0.241718,3.8,
200,5:41_4/29,,7.99,91.98,0.241593,3.8,
200,5:56_4/29,,8.1,92.07,0.241663,3.8,
200,6:1_4/29,,8.13,92.09,0.241493,3.8,
200,6:6_4/29,,8.14,92.1,0.241491,3.8,
200,6:11_4/29,,8.12,92.09,0.241573,3.8,
200,6:16_4/29,,8.16,92.15,0.241562,3.8,
200,6:21_4/29,,8.18,92.14,0.241456,3.8,
200,6:26_4/29,,8.19,92.15,0.241427,3.8,
200,6:31_4/29,,8.19,92.14,0.241475,3.8,
200,6:36_4/29,,8.23,92.21,0.24153,3.8,
200,6:41_4/29,,8.27,92.22,0.241563,3.8,
200,6:46_4/29,,8.31,92.22,0.241789,3.8,
200,6:51_4/29,,8.35,92.25,0.241719,3.8,
200,6:56_4/29,,8.4,92.24,0.241777,3.8,
200,7:1_4/29,,8.43,92.24,0.241774,3.8,
200,7:6_4/29,,8.47,92.3,0.241885,3.8,
200,7:11_4/29,,8.48,92.22,0.241798,3.8,
200,7:16_4/29,,8.5,92.3,0.241834,3.8,
200,7:21_4/29,,8.56,92.28,0.241812,3.8,
200,7:26_4/29,,8.59,92.31,0.241848,3.8,
200,7:31_4/29,,8.66,92.3,0.241856,3.8,
200,7:36_4/29,,8.78,92.32,0.241729,3.8,
200,7:41_4/29,,8.84,92.22,0.241884,3.8,
200,7:51_4/29,,9.03,92.21,0.241875,3.8,
200,7:56_4/29,,9.1,92.18,0.241715,3.8,
200,8:1_4/29,,9.28,92.22,0.241841,3.8,
200,8:6_4/29,,9.3,92.08,0.241657,3.8,
200,8:11_4/29,,9.33,92.09,0.241702,3.8,
200,8:16_4/29,,9.35,92.06,0.241735,3.8,
200,8:21_4/29,,9.51,92.04,0.241636,3.8,
200,8:26_4/29,,9.82,92.06,0.24191,3.8,
200,8:31_4/29,,10.06,91.77,0.241939,3.8,
200,8:36_4/29,,10.22,91.84,0.241677,3.8,
200,8:41_4/29,,10.32,91.63,0.241798,3.8,
200,8:46_4/29,,10.35,91.7,0.24136,3.8,
200,8:51_4/29,,10.5,91.62,0.241846,3.8,
200,8:56_4/29,,10.74,91.38,0.242019,3.8,
200,9:1_4/29,,10.97,90.91,0.242241,3.8,
200,9:6_4/29,,10.59,91.04,0.24159,3.8,
200,9:11_4/29,,10.59,91.11,0.241661,3.8,
200,9:16_4/29,,10.76,90.99,0.241869,3.8,
200,9:21_4/29,,10.79,90.96,0.241874,3.8,
200,9:26_4/29,,10.8,91.16,0.241783,3.8,
200,9:31_4/29,,10.85,90.91,0.241774,3.8,
200,9:36_4/29,,10.84,91.05,0.241665,3.8,
200,9:41_4/29,,10.95,90.84,0.24176,3.8,
200,9:46_4/29,,10.98,90.71,0.241774,3.8,
200,9:51_4/29,,11.17,90.65,0.242037,3.8,
200,9:56_4/29,,11.38,90.67,0.241881,3.8,
200,10:1_4/29,,11.58,90.43,0.242211,3.8,
200,10:6_4/29,,11.61,90.25,0.242106,3.8,
200,10:16_4/29,,12.43,89.41,0.242497,3.8,
200,10:21_4/29,,12.59,89.72,0.241893,3.8,
